id ; popSize ; tournament ; mutation ; crossover ; preserveCommonLink ; swapMutation ; numOfCycles ; duration ; best ; av ; worst ; bestFitness ; bestResult
933 ; 1000 ; 6 ; 16.0 ; 1 ; true ; false ; 340 ; 3031 ; 713.5511546251915 ; 1062.043355648849 ; 1410.5298792866854 ; 687.9187908416939 ; 1.0 ; [Berlin, Prag, Kaliningrad, Wien, Warschau, Riga, Rostow, Wolgograd, Mins, Kiew, Vilnius, Moskau, Sotschi, Jekaterinenburg, Kischinau, Nowgorod, Saransk, StPetersburg, Kasan, Budapest, Samara, Berlin]
934 ; 1000 ; 6 ; 16.0 ; 1 ; true ; false ; 450 ; 3030 ; 713.5511546251915 ; 1062.7396100814321 ; 1371.8790990022667 ; 687.9187908416939 ; 1.0 ; [Berlin, Prag, Kaliningrad, Wien, Warschau, Riga, Rostow, Wolgograd, Mins, Kiew, Vilnius, Moskau, Sotschi, Jekaterinenburg, Kischinau, Nowgorod, Saransk, StPetersburg, Kasan, Budapest, Samara, Berlin]
935 ; 1000 ; 6 ; 16.0 ; 1 ; true ; false ; 560 ; 3040 ; 713.5511546251915 ; 1069.6761814229933 ; 1446.7234876410316 ; 687.9187908416939 ; 1.0 ; [Berlin, Prag, Kaliningrad, Wien, Warschau, Riga, Rostow, Wolgograd, Mins, Kiew, Vilnius, Moskau, Sotschi, Jekaterinenburg, Kischinau, Nowgorod, Saransk, StPetersburg, Kasan, Budapest, Samara, Berlin]
936 ; 1000 ; 6 ; 16.0 ; 1 ; true ; false ; 670 ; 2970 ; 640.7358316737225 ; 1053.7382223141367 ; 1409.9715951550652 ; 640.7358316737225 ; 1.073638708552822 ; [Berlin, Kaliningrad, Wien, Kiew, Saransk, Rostow, Wolgograd, Sotschi, Riga, Mins, Kischinau, StPetersburg, Samara, Jekaterinenburg, Nowgorod, Moskau, Vilnius, Budapest, Warschau, Prag, Kasan, Berlin]
937 ; 1000 ; 6 ; 16.0 ; 1 ; true ; false ; 780 ; 2953 ; 640.7358316737225 ; 1055.4393835465291 ; 1450.7635047291355 ; 640.7358316737225 ; 1.0 ; [Berlin, Kaliningrad, Wien, Kiew, Saransk, Rostow, Wolgograd, Sotschi, Riga, Mins, Kischinau, StPetersburg, Samara, Jekaterinenburg, Nowgorod, Moskau, Vilnius, Budapest, Warschau, Prag, Kasan, Berlin]
938 ; 1000 ; 6 ; 16.0 ; 1 ; true ; false ; 890 ; 2777 ; 640.7358316737225 ; 1058.0075517324276 ; 1450.7635047291355 ; 640.7358316737225 ; 1.0 ; [Berlin, Kaliningrad, Wien, Kiew, Saransk, Rostow, Wolgograd, Sotschi, Riga, Mins, Kischinau, StPetersburg, Samara, Jekaterinenburg, Nowgorod, Moskau, Vilnius, Budapest, Warschau, Prag, Kasan, Berlin]
939 ; 1000 ; 6 ; 16.0 ; 1 ; true ; false ; 1000 ; 3074 ; 640.7358316737225 ; 1071.0668741260156 ; 1405.6337321793844 ; 640.7358316737225 ; 1.0 ; [Berlin, Kaliningrad, Wien, Kiew, Saransk, Rostow, Wolgograd, Sotschi, Riga, Mins, Kischinau, StPetersburg, Samara, Jekaterinenburg, Nowgorod, Moskau, Vilnius, Budapest, Warschau, Prag, Kasan, Berlin]
940 ; 1000 ; 6 ; 16.0 ; 51 ; true ; false ; 10 ; 6292 ; 645.3944876803828 ; 773.5070639011951 ; 1120.2634229789824 ; 645.3944876803828 ; 1.549439945782784 ; [Berlin, Kaliningrad, Vilnius, Riga, Budapest, Kischinau, Mins, Kiew, Moskau, Jekaterinenburg, Wolgograd, Nowgorod, Rostow, Sotschi, Warschau, StPetersburg, Kasan, Samara, Saransk, Wien, Prag, Berlin]
941 ; 1000 ; 6 ; 16.0 ; 51 ; true ; false ; 120 ; 71028 ; 474.4167339978165 ; 592.2279470531884 ; 1096.2651642229798 ; 474.4167339978165 ; 1.360395705779116 ; [Berlin, Prag, Wien, Warschau, Kaliningrad, Riga, Vilnius, Kischinau, Kiew, Saransk, Sotschi, Rostow, Kasan, Samara, Jekaterinenburg, Wolgograd, Nowgorod, Moskau, StPetersburg, Mins, Budapest, Berlin]
942 ; 1000 ; 6 ; 16.0 ; 51 ; true ; false ; 230 ; 70960 ; 404.12371844637187 ; 530.8668850253239 ; 962.9066737364426 ; 404.12371844637187 ; 1.173939346647808 ; [Berlin, Prag, Wien, Budapest, Mins, StPetersburg, Moskau, Saransk, Nowgorod, Jekaterinenburg, Samara, Kasan, Wolgograd, Rostow, Sotschi, Kischinau, Kiew, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
943 ; 1000 ; 6 ; 16.0 ; 51 ; true ; false ; 340 ; 70720 ; 404.12371844637187 ; 538.1788591744786 ; 1051.3955270302345 ; 404.12371844637187 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Mins, StPetersburg, Moskau, Saransk, Nowgorod, Jekaterinenburg, Samara, Kasan, Wolgograd, Rostow, Sotschi, Kischinau, Kiew, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
944 ; 1000 ; 6 ; 16.0 ; 51 ; true ; false ; 450 ; 70843 ; 404.12371844637187 ; 552.2953783140641 ; 998.8106674722844 ; 404.12371844637187 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Mins, StPetersburg, Moskau, Saransk, Nowgorod, Jekaterinenburg, Samara, Kasan, Wolgograd, Rostow, Sotschi, Kischinau, Kiew, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
945 ; 1000 ; 6 ; 16.0 ; 51 ; true ; false ; 560 ; 71307 ; 404.12371844637187 ; 518.580788427402 ; 869.3781922464927 ; 404.12371844637187 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Mins, StPetersburg, Moskau, Saransk, Nowgorod, Jekaterinenburg, Samara, Kasan, Wolgograd, Rostow, Sotschi, Kischinau, Kiew, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
946 ; 1000 ; 6 ; 16.0 ; 51 ; true ; false ; 670 ; 70567 ; 404.12371844637187 ; 535.0518891111324 ; 1090.397532390366 ; 404.12371844637187 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Mins, StPetersburg, Moskau, Saransk, Nowgorod, Jekaterinenburg, Samara, Kasan, Wolgograd, Rostow, Sotschi, Kischinau, Kiew, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
947 ; 1000 ; 6 ; 16.0 ; 51 ; true ; false ; 780 ; 71014 ; 404.12371844637187 ; 531.4972027327559 ; 947.405094973333 ; 404.12371844637187 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Mins, StPetersburg, Moskau, Saransk, Nowgorod, Jekaterinenburg, Samara, Kasan, Wolgograd, Rostow, Sotschi, Kischinau, Kiew, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
948 ; 1000 ; 6 ; 16.0 ; 51 ; true ; false ; 890 ; 72697 ; 404.12371844637187 ; 547.3310236888526 ; 1094.8063736117545 ; 399.4661402914531 ; 1.0116595067394714 ; [Berlin, Kaliningrad, Riga, Vilnius, Kiew, Kischinau, Sotschi, Rostow, Wolgograd, Mins, Samara, Jekaterinenburg, Nowgorod, Saransk, Moskau, StPetersburg, Warschau, Prag, Wien, Budapest, Kasan, Berlin]
949 ; 1000 ; 6 ; 16.0 ; 51 ; true ; false ; 1000 ; 70805 ; 399.4661402914531 ; 531.3678477061562 ; 1096.0130005262558 ; 399.4661402914531 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, Kiew, Kischinau, Sotschi, Rostow, Wolgograd, Mins, Samara, Jekaterinenburg, Nowgorod, Saransk, Moskau, StPetersburg, Warschau, Prag, Wien, Budapest, Kasan, Berlin]
950 ; 1000 ; 6 ; 16.0 ; 100 ; true ; false ; 10 ; 12687 ; 583.0750065953104 ; 685.2537652568094 ; 908.389798340438 ; 583.0750065953104 ; 1.7150452149187403 ; [Berlin, Warschau, Budapest, Kaliningrad, Mins, Vilnius, Riga, Kischinau, Moskau, StPetersburg, Rostow, Kasan, Nowgorod, Saransk, Sotschi, Samara, Jekaterinenburg, Wolgograd, Kiew, Wien, Prag, Berlin]
951 ; 1000 ; 6 ; 16.0 ; 100 ; true ; false ; 120 ; 139163 ; 438.47794889306863 ; 544.6721306846524 ; 831.2377693846104 ; 438.47794889306863 ; 1.3297704207640886 ; [Berlin, Prag, Wien, Budapest, Kischinau, StPetersburg, Moskau, Wolgograd, Jekaterinenburg, Samara, Saransk, Nowgorod, Kasan, Rostow, Sotschi, Kiew, Mins, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
952 ; 1000 ; 6 ; 16.0 ; 100 ; true ; false ; 230 ; 138220 ; 438.47794889306863 ; 544.8671463244942 ; 818.3194184956536 ; 438.47794889306863 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, StPetersburg, Moskau, Wolgograd, Jekaterinenburg, Samara, Saransk, Nowgorod, Kasan, Rostow, Sotschi, Kiew, Mins, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
953 ; 1000 ; 6 ; 16.0 ; 100 ; true ; false ; 340 ; 138112 ; 438.47794889306863 ; 542.8083068573885 ; 813.2112302833004 ; 437.636915699342 ; 1.0019217601704888 ; [Berlin, Prag, Wien, Budapest, Kischinau, StPetersburg, Moskau, Wolgograd, Jekaterinenburg, Samara, Nowgorod, Kasan, Saransk, Rostow, Sotschi, Kiew, Mins, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
954 ; 1000 ; 6 ; 16.0 ; 100 ; true ; false ; 450 ; 140803 ; 423.8137467202352 ; 535.3457237757491 ; 897.977765013354 ; 423.8137467202352 ; 1.032616141137658 ; [Berlin, Kaliningrad, Riga, Mins, Kiew, Kischinau, Sotschi, Jekaterinenburg, Kasan, Nowgorod, Saransk, Samara, Wolgograd, Moskau, StPetersburg, Vilnius, Warschau, Budapest, Wien, Prag, Rostow, Berlin]
955 ; 1000 ; 6 ; 16.0 ; 100 ; true ; false ; 560 ; 137914 ; 402.777785640837 ; 511.63464387758785 ; 779.8167250690957 ; 402.777785640837 ; 1.0522272126947843 ; [Berlin, Prag, Wien, Budapest, Warschau, Vilnius, StPetersburg, Moskau, Wolgograd, Saransk, Nowgorod, Kasan, Jekaterinenburg, Samara, Rostow, Sotschi, Kischinau, Kiew, Mins, Riga, Kaliningrad, Berlin]
956 ; 1000 ; 6 ; 16.0 ; 100 ; true ; false ; 670 ; 137966 ; 402.777785640837 ; 516.7426278285207 ; 895.5560432159666 ; 402.777785640837 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Warschau, Vilnius, StPetersburg, Moskau, Wolgograd, Saransk, Nowgorod, Kasan, Jekaterinenburg, Samara, Rostow, Sotschi, Kischinau, Kiew, Mins, Riga, Kaliningrad, Berlin]
957 ; 1000 ; 6 ; 16.0 ; 100 ; true ; false ; 780 ; 136343 ; 402.777785640837 ; 518.1862136028833 ; 978.9066859596272 ; 402.777785640837 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Warschau, Vilnius, StPetersburg, Moskau, Wolgograd, Saransk, Nowgorod, Kasan, Jekaterinenburg, Samara, Rostow, Sotschi, Kischinau, Kiew, Mins, Riga, Kaliningrad, Berlin]
958 ; 1000 ; 6 ; 16.0 ; 100 ; true ; false ; 890 ; 136120 ; 402.777785640837 ; 524.8642131391052 ; 931.2594612414013 ; 402.777785640837 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Warschau, Vilnius, StPetersburg, Moskau, Wolgograd, Saransk, Nowgorod, Kasan, Jekaterinenburg, Samara, Rostow, Sotschi, Kischinau, Kiew, Mins, Riga, Kaliningrad, Berlin]
959 ; 1000 ; 6 ; 16.0 ; 100 ; true ; false ; 1000 ; 136304 ; 402.777785640837 ; 516.0528226349052 ; 929.2297152679588 ; 402.777785640837 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Warschau, Vilnius, StPetersburg, Moskau, Wolgograd, Saransk, Nowgorod, Kasan, Jekaterinenburg, Samara, Rostow, Sotschi, Kischinau, Kiew, Mins, Riga, Kaliningrad, Berlin]
960 ; 1000 ; 6 ; 30.0 ; 1 ; true ; false ; 10 ; 269 ; 680.0911114674524 ; 1029.4511619331474 ; 1347.7114890147711 ; 680.0911114674524 ; 1.47039122132073 ; [Berlin, Wien, Budapest, Kaliningrad, Saransk, Sotschi, Wolgograd, Nowgorod, Kischinau, Kasan, Samara, Rostow, Kiew, Jekaterinenburg, Moskau, Mins, StPetersburg, Riga, Vilnius, Warschau, Prag, Berlin]
961 ; 1000 ; 6 ; 30.0 ; 1 ; true ; false ; 120 ; 2733 ; 726.4991751580985 ; 1051.977331024502 ; 1438.4153167868985 ; 680.0911114674524 ; 1.0 ; [Berlin, Wien, Budapest, Kaliningrad, Saransk, Sotschi, Wolgograd, Nowgorod, Kischinau, Kasan, Samara, Rostow, Kiew, Jekaterinenburg, Moskau, Mins, StPetersburg, Riga, Vilnius, Warschau, Prag, Berlin]
962 ; 1000 ; 6 ; 30.0 ; 1 ; true ; false ; 230 ; 2864 ; 683.8081091458743 ; 1064.0499008762085 ; 1438.4153167868985 ; 680.0911114674524 ; 1.0 ; [Berlin, Wien, Budapest, Kaliningrad, Saransk, Sotschi, Wolgograd, Nowgorod, Kischinau, Kasan, Samara, Rostow, Kiew, Jekaterinenburg, Moskau, Mins, StPetersburg, Riga, Vilnius, Warschau, Prag, Berlin]
963 ; 1000 ; 6 ; 30.0 ; 1 ; true ; false ; 340 ; 3023 ; 683.8081091458743 ; 1082.0277543021964 ; 1446.2696536008932 ; 680.0911114674524 ; 1.0 ; [Berlin, Wien, Budapest, Kaliningrad, Saransk, Sotschi, Wolgograd, Nowgorod, Kischinau, Kasan, Samara, Rostow, Kiew, Jekaterinenburg, Moskau, Mins, StPetersburg, Riga, Vilnius, Warschau, Prag, Berlin]
964 ; 1000 ; 6 ; 30.0 ; 1 ; true ; false ; 450 ; 2804 ; 742.3871222776836 ; 1085.0581150954908 ; 1446.2696536008932 ; 680.0911114674524 ; 1.0 ; [Berlin, Wien, Budapest, Kaliningrad, Saransk, Sotschi, Wolgograd, Nowgorod, Kischinau, Kasan, Samara, Rostow, Kiew, Jekaterinenburg, Moskau, Mins, StPetersburg, Riga, Vilnius, Warschau, Prag, Berlin]
965 ; 1000 ; 6 ; 30.0 ; 1 ; true ; false ; 560 ; 3144 ; 750.8660530289889 ; 1085.6755562042317 ; 1407.4319350966807 ; 680.0911114674524 ; 1.0 ; [Berlin, Wien, Budapest, Kaliningrad, Saransk, Sotschi, Wolgograd, Nowgorod, Kischinau, Kasan, Samara, Rostow, Kiew, Jekaterinenburg, Moskau, Mins, StPetersburg, Riga, Vilnius, Warschau, Prag, Berlin]
966 ; 1000 ; 6 ; 30.0 ; 1 ; true ; false ; 670 ; 3020 ; 631.5453501546876 ; 1080.7743625011317 ; 1407.4319350966807 ; 631.5453501546876 ; 1.0768682111282653 ; [Berlin, Wien, Kischinau, Kaliningrad, Prag, Warschau, Riga, Mins, Rostow, Wolgograd, Samara, Sotschi, Kiew, Vilnius, StPetersburg, Kasan, Jekaterinenburg, Nowgorod, Saransk, Moskau, Budapest, Berlin]
967 ; 1000 ; 6 ; 30.0 ; 1 ; true ; false ; 780 ; 3072 ; 729.6806396347872 ; 1072.2106160001442 ; 1407.4319350966807 ; 631.5453501546876 ; 1.0 ; [Berlin, Wien, Kischinau, Kaliningrad, Prag, Warschau, Riga, Mins, Rostow, Wolgograd, Samara, Sotschi, Kiew, Vilnius, StPetersburg, Kasan, Jekaterinenburg, Nowgorod, Saransk, Moskau, Budapest, Berlin]
968 ; 1000 ; 6 ; 30.0 ; 1 ; true ; false ; 890 ; 2994 ; 697.01067812596 ; 1073.7815994300347 ; 1418.109822709515 ; 631.5453501546876 ; 1.0 ; [Berlin, Wien, Kischinau, Kaliningrad, Prag, Warschau, Riga, Mins, Rostow, Wolgograd, Samara, Sotschi, Kiew, Vilnius, StPetersburg, Kasan, Jekaterinenburg, Nowgorod, Saransk, Moskau, Budapest, Berlin]
969 ; 1000 ; 6 ; 30.0 ; 1 ; true ; false ; 1000 ; 3075 ; 728.1661460746761 ; 1076.1244602031695 ; 1426.0135556345242 ; 631.5453501546876 ; 1.0 ; [Berlin, Wien, Kischinau, Kaliningrad, Prag, Warschau, Riga, Mins, Rostow, Wolgograd, Samara, Sotschi, Kiew, Vilnius, StPetersburg, Kasan, Jekaterinenburg, Nowgorod, Saransk, Moskau, Budapest, Berlin]
970 ; 1000 ; 6 ; 30.0 ; 51 ; true ; false ; 10 ; 6655 ; 585.90350536894 ; 749.0841686183604 ; 1184.1726794781978 ; 582.0743669470156 ; 1.7179935361953962 ; [Berlin, StPetersburg, Warschau, Saransk, Rostow, Riga, Kischinau, Kiew, Mins, Sotschi, Wolgograd, Samara, Kasan, Nowgorod, Moskau, Vilnius, Prag, Wien, Budapest, Kaliningrad, Jekaterinenburg, Berlin]
971 ; 1000 ; 6 ; 30.0 ; 51 ; true ; false ; 120 ; 72037 ; 448.86848101878155 ; 605.6436960162133 ; 1160.4943077163493 ; 442.4280956233336 ; 1.3156360834791367 ; [Berlin, Wien, Budapest, Kischinau, Kiew, Nowgorod, Samara, Wolgograd, Sotschi, Rostow, Saransk, Jekaterinenburg, Kasan, Moskau, StPetersburg, Mins, Vilnius, Riga, Kaliningrad, Warschau, Prag, Berlin]
972 ; 1000 ; 6 ; 30.0 ; 51 ; true ; false ; 230 ; 70779 ; 415.1756569342551 ; 572.6806501890972 ; 1040.0199679337577 ; 407.5957296621531 ; 1.0854581229053903 ; [Berlin, Prag, Wien, Budapest, Kischinau, Kiew, Kasan, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Saransk, Nowgorod, StPetersburg, Mins, Vilnius, Riga, Warschau, Moskau, Kaliningrad, Berlin]
973 ; 1000 ; 6 ; 30.0 ; 51 ; true ; false ; 340 ; 72344 ; 415.1756569342551 ; 583.8651900589491 ; 986.2019550804264 ; 407.5957296621531 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, Kiew, Kasan, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Saransk, Nowgorod, StPetersburg, Mins, Vilnius, Riga, Warschau, Moskau, Kaliningrad, Berlin]
974 ; 1000 ; 6 ; 30.0 ; 51 ; true ; false ; 450 ; 71241 ; 392.3316707943155 ; 579.6995774564289 ; 1303.6627948532073 ; 392.3316707943155 ; 1.0389060073507037 ; [Berlin, Prag, Wien, Budapest, Kischinau, Kiew, Rostow, Sotschi, Kasan, Jekaterinenburg, Samara, Wolgograd, Saransk, Nowgorod, Moskau, StPetersburg, Mins, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
975 ; 1000 ; 6 ; 30.0 ; 51 ; true ; false ; 560 ; 70262 ; 388.8260358873221 ; 580.9112711413054 ; 1192.1304077040352 ; 388.8260358873221 ; 1.0090159469362523 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, StPetersburg, Moskau, Nowgorod, Saransk, Wolgograd, Samara, Jekaterinenburg, Kasan, Rostow, Sotschi, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
976 ; 1000 ; 6 ; 30.0 ; 51 ; true ; false ; 670 ; 74103 ; 388.8260358873221 ; 552.3529251187563 ; 1035.6894615305139 ; 388.8260358873221 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, StPetersburg, Moskau, Nowgorod, Saransk, Wolgograd, Samara, Jekaterinenburg, Kasan, Rostow, Sotschi, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
977 ; 1000 ; 6 ; 30.0 ; 51 ; true ; false ; 780 ; 70368 ; 388.8260358873221 ; 542.5418402752592 ; 1128.3723967978262 ; 388.8260358873221 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, StPetersburg, Moskau, Nowgorod, Saransk, Wolgograd, Samara, Jekaterinenburg, Kasan, Rostow, Sotschi, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
978 ; 1000 ; 6 ; 30.0 ; 51 ; true ; false ; 890 ; 70510 ; 388.8260358873221 ; 559.226547271013 ; 1040.5041468195054 ; 388.8260358873221 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, StPetersburg, Moskau, Nowgorod, Saransk, Wolgograd, Samara, Jekaterinenburg, Kasan, Rostow, Sotschi, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
979 ; 1000 ; 6 ; 30.0 ; 51 ; true ; false ; 1000 ; 71825 ; 388.8260358873221 ; 541.2707957948371 ; 1106.03095058646 ; 388.8260358873221 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, StPetersburg, Moskau, Nowgorod, Saransk, Wolgograd, Samara, Jekaterinenburg, Kasan, Rostow, Sotschi, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
980 ; 1000 ; 6 ; 30.0 ; 100 ; true ; false ; 10 ; 12666 ; 493.1835679374008 ; 627.3043304873921 ; 875.886487099618 ; 493.1835679374008 ; 2.027642575729386 ; [Berlin, Warschau, Sotschi, Kiew, Mins, Moskau, Kasan, Samara, Jekaterinenburg, Wolgograd, Rostow, Saransk, Nowgorod, Kischinau, Vilnius, StPetersburg, Riga, Wien, Prag, Budapest, Kaliningrad, Berlin]
981 ; 1000 ; 6 ; 30.0 ; 100 ; true ; false ; 120 ; 138560 ; 416.88573907917703 ; 529.2902448017824 ; 916.9033736415522 ; 416.88573907917703 ; 1.1830185628962782 ; [Berlin, Prag, Wien, Budapest, Mins, Riga, Kiew, Nowgorod, Kasan, Samara, Jekaterinenburg, Wolgograd, Sotschi, Rostow, Moskau, StPetersburg, Vilnius, Kaliningrad, Warschau, Saransk, Kischinau, Berlin]
982 ; 1000 ; 6 ; 30.0 ; 100 ; true ; false ; 230 ; 136844 ; 398.71456839652546 ; 505.3300262024721 ; 783.3921531266996 ; 398.71456839652546 ; 1.0455743835890645 ; [Berlin, Warschau, Kaliningrad, Wien, Vilnius, Mins, StPetersburg, Moskau, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Nowgorod, Kiew, Kischinau, Budapest, Prag, Riga, Saransk, Berlin]
983 ; 1000 ; 6 ; 30.0 ; 100 ; true ; false ; 340 ; 137495 ; 398.71456839652546 ; 518.3488175677176 ; 823.0524352974994 ; 398.71456839652546 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Wien, Vilnius, Mins, StPetersburg, Moskau, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Nowgorod, Kiew, Kischinau, Budapest, Prag, Riga, Saransk, Berlin]
984 ; 1000 ; 6 ; 30.0 ; 100 ; true ; false ; 450 ; 137031 ; 398.71456839652546 ; 531.5300593756144 ; 934.1320866827263 ; 398.71456839652546 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Wien, Vilnius, Mins, StPetersburg, Moskau, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Nowgorod, Kiew, Kischinau, Budapest, Prag, Riga, Saransk, Berlin]
985 ; 1000 ; 6 ; 30.0 ; 100 ; true ; false ; 560 ; 137960 ; 398.71456839652546 ; 543.2602353747811 ; 1053.3064888853878 ; 398.71456839652546 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Wien, Vilnius, Mins, StPetersburg, Moskau, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Nowgorod, Kiew, Kischinau, Budapest, Prag, Riga, Saransk, Berlin]
986 ; 1000 ; 6 ; 30.0 ; 100 ; true ; false ; 670 ; 136770 ; 398.71456839652546 ; 524.8314188921541 ; 873.0521220974903 ; 398.71456839652546 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Wien, Vilnius, Mins, StPetersburg, Moskau, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Nowgorod, Kiew, Kischinau, Budapest, Prag, Riga, Saransk, Berlin]
987 ; 1000 ; 6 ; 30.0 ; 100 ; true ; false ; 780 ; 137536 ; 398.71456839652546 ; 518.0495367634476 ; 901.4141877836697 ; 398.71456839652546 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Wien, Vilnius, Mins, StPetersburg, Moskau, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Nowgorod, Kiew, Kischinau, Budapest, Prag, Riga, Saransk, Berlin]
988 ; 1000 ; 6 ; 30.0 ; 100 ; true ; false ; 890 ; 137511 ; 398.71456839652546 ; 519.0728804244607 ; 794.8483583899929 ; 398.71456839652546 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Wien, Vilnius, Mins, StPetersburg, Moskau, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Nowgorod, Kiew, Kischinau, Budapest, Prag, Riga, Saransk, Berlin]
989 ; 1000 ; 6 ; 30.0 ; 100 ; true ; false ; 1000 ; 137821 ; 398.71456839652546 ; 513.0997586276877 ; 850.2143559414403 ; 398.71456839652546 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Wien, Vilnius, Mins, StPetersburg, Moskau, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Nowgorod, Kiew, Kischinau, Budapest, Prag, Riga, Saransk, Berlin]
990 ; 1000 ; 10 ; 1.0 ; 1 ; true ; false ; 10 ; 240 ; 655.6834077697939 ; 1030.2592326512272 ; 1390.9274117309646 ; 655.6834077697939 ; 1.5251262852621907 ; [Berlin, Kaliningrad, Kischinau, Sotschi, Wolgograd, Rostow, Vilnius, Wien, Prag, Riga, Saransk, Moskau, Jekaterinenburg, Samara, Kasan, Nowgorod, Budapest, Kiew, Mins, Warschau, StPetersburg, Berlin]
991 ; 1000 ; 10 ; 1.0 ; 1 ; true ; false ; 120 ; 2660 ; 648.924507173687 ; 912.0365474868702 ; 1390.9274117309646 ; 648.924507173687 ; 1.0104155422108259 ; [Berlin, StPetersburg, Moskau, Nowgorod, Samara, Saransk, Jekaterinenburg, Mins, Kischinau, Rostow, Wolgograd, Kasan, Sotschi, Riga, Budapest, Warschau, Kiew, Vilnius, Kaliningrad, Wien, Prag, Berlin]
992 ; 1000 ; 10 ; 1.0 ; 1 ; true ; false ; 230 ; 2941 ; 641.0334283608178 ; 827.3693064936862 ; 1390.9274117309646 ; 641.0334283608178 ; 1.012309933404015 ; [Berlin, Wien, Prag, StPetersburg, Moskau, Nowgorod, Samara, Saransk, Jekaterinenburg, Rostow, Wolgograd, Kasan, Sotschi, Riga, Budapest, Mins, Kischinau, Warschau, Kiew, Vilnius, Kaliningrad, Berlin]
993 ; 1000 ; 10 ; 1.0 ; 1 ; true ; false ; 340 ; 2990 ; 626.9343323171788 ; 799.4775039252917 ; 1295.0238404393035 ; 626.9343323171788 ; 1.0224889518995204 ; [Berlin, Prag, Wien, Vilnius, Budapest, Riga, Saransk, Kasan, Wolgograd, Rostow, Kischinau, Mins, Sotschi, Kiew, Jekaterinenburg, Samara, Nowgorod, Moskau, StPetersburg, Kaliningrad, Warschau, Berlin]
994 ; 1000 ; 10 ; 1.0 ; 1 ; true ; false ; 450 ; 2829 ; 571.9383232188912 ; 780.156225773762 ; 1336.0504021372926 ; 571.9383232188912 ; 1.0961572373551887 ; [Berlin, Vilnius, Riga, StPetersburg, Saransk, Moskau, Jekaterinenburg, Samara, Kasan, Nowgorod, Sotschi, Kiew, Mins, Warschau, Kaliningrad, Kischinau, Rostow, Wolgograd, Budapest, Wien, Prag, Berlin]
