245 ; 25 ; 2 ; 16.0 ; 51 ; false ; true ; 560 ; 1475 ; 630.5221102526853 ; 729.1645461177792 ; 955.6266353183747 ; 517.8433584543483 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Kischinau, StPetersburg, Mins, Moskau, Kasan, Saransk, Nowgorod, Sotschi, Samara, Jekaterinenburg, Wolgograd, Rostow, Kiew, Wien, Budapest, Prag, Berlin]
246 ; 25 ; 2 ; 16.0 ; 51 ; false ; true ; 670 ; 1421 ; 584.2277245547139 ; 746.3140807197481 ; 958.7611794839925 ; 517.8433584543483 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Kischinau, StPetersburg, Mins, Moskau, Kasan, Saransk, Nowgorod, Sotschi, Samara, Jekaterinenburg, Wolgograd, Rostow, Kiew, Wien, Budapest, Prag, Berlin]
247 ; 25 ; 2 ; 16.0 ; 51 ; false ; true ; 780 ; 1429 ; 525.9405906931354 ; 635.4600904962496 ; 788.1879172964791 ; 511.5870781957556 ; 1.0122291600496578 ; [Berlin, Prag, Wien, Budapest, StPetersburg, Warschau, Kaliningrad, Vilnius, Riga, Mins, Wolgograd, Kasan, Nowgorod, Samara, Jekaterinenburg, Saransk, Moskau, Rostow, Sotschi, Kiew, Kischinau, Berlin]
248 ; 25 ; 2 ; 16.0 ; 51 ; false ; true ; 890 ; 1432 ; 508.28137130776963 ; 669.227542698649 ; 933.7520180997426 ; 504.8734051837825 ; 1.0132977355175388 ; [Berlin, Sotschi, Rostow, Samara, Saransk, Jekaterinenburg, Kasan, Wolgograd, Nowgorod, Moskau, Mins, Riga, Vilnius, Kaliningrad, Warschau, StPetersburg, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
249 ; 25 ; 2 ; 16.0 ; 51 ; false ; true ; 1000 ; 1523 ; 606.1269560730399 ; 750.4405683224312 ; 945.9546930444018 ; 480.08361920696694 ; 1.0516363920472123 ; [Berlin, Sotschi, Rostow, Samara, Jekaterinenburg, Kasan, Saransk, Wolgograd, Nowgorod, Moskau, Mins, Riga, Vilnius, Kaliningrad, Warschau, StPetersburg, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
250 ; 25 ; 2 ; 16.0 ; 100 ; false ; true ; 10 ; 249 ; 754.7529761175838 ; 839.9137633765098 ; 1024.0715185438785 ; 743.3872989373158 ; 1.3451938194659987 ; [Berlin, Prag, Budapest, Wolgograd, Samara, Saransk, Moskau, Mins, Kasan, Jekaterinenburg, Sotschi, StPetersburg, Nowgorod, Kiew, Vilnius, Wien, Warschau, Kischinau, Rostow, Riga, Kaliningrad, Berlin]
251 ; 25 ; 2 ; 16.0 ; 100 ; false ; true ; 120 ; 3289 ; 616.6945472498251 ; 706.1680072468463 ; 852.3741454630151 ; 574.1019355146276 ; 1.2948698705761026 ; [Berlin, Prag, Kaliningrad, Riga, Kischinau, Moskau, Mins, Warschau, Budapest, Wien, Samara, StPetersburg, Kiew, Nowgorod, Jekaterinenburg, Kasan, Saransk, Wolgograd, Rostow, Sotschi, Vilnius, Berlin]
252 ; 25 ; 2 ; 16.0 ; 100 ; false ; true ; 230 ; 3617 ; 545.9768266490433 ; 630.955775001257 ; 729.3081407366744 ; 545.9768266490432 ; 1.051513374730945 ; [Berlin, Prag, Budapest, Sotschi, Nowgorod, Wolgograd, Samara, Saransk, Jekaterinenburg, Rostow, Kiew, Kischinau, Wien, Warschau, Vilnius, Mins, Moskau, StPetersburg, Riga, Kaliningrad, Kasan, Berlin]
253 ; 25 ; 2 ; 16.0 ; 100 ; false ; true ; 340 ; 3467 ; 500.60649502220105 ; 628.5491261589075 ; 875.6121736831465 ; 500.60649502220105 ; 1.0906307290815915 ; [Berlin, Warschau, Kaliningrad, Riga, StPetersburg, Moskau, Nowgorod, Saransk, Vilnius, Kischinau, Kiew, Kasan, Jekaterinenburg, Samara, Wolgograd, Rostow, Sotschi, Budapest, Wien, Prag, Mins, Berlin]
254 ; 25 ; 2 ; 16.0 ; 100 ; false ; true ; 450 ; 3583 ; 609.3803197593625 ; 711.0157234773998 ; 875.2112118990811 ; 500.60649502220105 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, StPetersburg, Moskau, Nowgorod, Saransk, Vilnius, Kischinau, Kiew, Kasan, Jekaterinenburg, Samara, Wolgograd, Rostow, Sotschi, Budapest, Wien, Prag, Mins, Berlin]
255 ; 25 ; 2 ; 16.0 ; 100 ; false ; true ; 560 ; 3340 ; 513.2555741578605 ; 607.5806007471965 ; 803.3267959108207 ; 500.60649502220105 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, StPetersburg, Moskau, Nowgorod, Saransk, Vilnius, Kischinau, Kiew, Kasan, Jekaterinenburg, Samara, Wolgograd, Rostow, Sotschi, Budapest, Wien, Prag, Mins, Berlin]
256 ; 25 ; 2 ; 16.0 ; 100 ; false ; true ; 670 ; 3480 ; 492.03393477685603 ; 596.9536016068055 ; 783.9177802895191 ; 482.6442755895857 ; 1.0372162694992564 ; [Berlin, Prag, Wien, Kiew, Sotschi, Saransk, Kasan, Jekaterinenburg, Samara, Rostow, Wolgograd, Nowgorod, Moskau, StPetersburg, Kischinau, Mins, Vilnius, Kaliningrad, Warschau, Budapest, Riga, Berlin]
257 ; 25 ; 2 ; 16.0 ; 100 ; false ; true ; 780 ; 3756 ; 460.8447071863305 ; 554.3619635754395 ; 665.7601330470326 ; 431.31943746902994 ; 1.118994957476826 ; [Berlin, Wien, Budapest, Rostow, Sotschi, Wolgograd, Saransk, Kasan, Jekaterinenburg, Samara, Nowgorod, Moskau, StPetersburg, Riga, Vilnius, Kiew, Mins, Kaliningrad, Warschau, Prag, Kischinau, Berlin]
258 ; 25 ; 2 ; 16.0 ; 100 ; false ; true ; 890 ; 3768 ; 483.40609625039997 ; 587.4792939086442 ; 729.8303599375728 ; 431.31943746902994 ; 1.0 ; [Berlin, Wien, Budapest, Rostow, Sotschi, Wolgograd, Saransk, Kasan, Jekaterinenburg, Samara, Nowgorod, Moskau, StPetersburg, Riga, Vilnius, Kiew, Mins, Kaliningrad, Warschau, Prag, Kischinau, Berlin]
259 ; 25 ; 2 ; 16.0 ; 100 ; false ; true ; 1000 ; 3781 ; 448.69545404327545 ; 549.0896882409113 ; 657.0256655284536 ; 431.31943746902994 ; 1.0 ; [Berlin, Wien, Budapest, Rostow, Sotschi, Wolgograd, Saransk, Kasan, Jekaterinenburg, Samara, Nowgorod, Moskau, StPetersburg, Riga, Vilnius, Kiew, Mins, Kaliningrad, Warschau, Prag, Kischinau, Berlin]
260 ; 25 ; 2 ; 30.0 ; 1 ; false ; true ; 10 ; 11 ; 925.7084024744457 ; 1046.9419484665195 ; 1233.5361300402108 ; 925.7084024744457 ; 1.0802537789729147 ; [Berlin, Riga, StPetersburg, Moskau, Samara, Warschau, Budapest, Rostow, Wien, Saransk, Kaliningrad, Kiew, Vilnius, Kischinau, Kasan, Jekaterinenburg, Sotschi, Wolgograd, Nowgorod, Prag, Mins, Berlin]
261 ; 25 ; 2 ; 30.0 ; 1 ; false ; true ; 120 ; 86 ; 961.2710812989914 ; 1042.9350361286442 ; 1234.988270364614 ; 925.7084024744457 ; 1.0 ; [Berlin, Riga, StPetersburg, Moskau, Samara, Warschau, Budapest, Rostow, Wien, Saransk, Kaliningrad, Kiew, Vilnius, Kischinau, Kasan, Jekaterinenburg, Sotschi, Wolgograd, Nowgorod, Prag, Mins, Berlin]
262 ; 25 ; 2 ; 30.0 ; 1 ; false ; true ; 230 ; 114 ; 816.3035438402567 ; 1052.1013533332498 ; 1333.5855767906623 ; 816.3035438402567 ; 1.1340247258017522 ; [Berlin, Prag, Wien, Nowgorod, Sotschi, Vilnius, Rostow, Jekaterinenburg, Saransk, Kasan, Warschau, Mins, Budapest, Kaliningrad, Kiew, StPetersburg, Moskau, Samara, Wolgograd, Kischinau, Riga, Berlin]
