id ; popSize ; tournament ; mutation ; crossover ; preserveCommonLink ; swapMutation ; numOfCycles ; duration ; best ; av ; worst ; bestFitness ; bestResult
3772 ; 675 ; 10 ; 16.0 ; 100 ; false ; false ; 230 ; 111639 ; 486.91565624962004 ; 581.3735248923555 ; 918.5165046209713 ; 479.29691167970776 ; 1.043136530554022 ; [Berlin, Prag, Wien, Budapest, Warschau, Kaliningrad, Riga, Vilnius, StPetersburg, Mins, Kiew, Rostow, Samara, Nowgorod, Saransk, Kasan, Wolgograd, Sotschi, Kischinau, Moskau, Jekaterinenburg, Berlin]
3773 ; 675 ; 10 ; 16.0 ; 100 ; false ; false ; 340 ; 80132 ; 462.40568729033 ; 560.4947747524363 ; 803.9575754433678 ; 456.4695582399877 ; 1.0500084902216384 ; [Berlin, Prag, Kaliningrad, Riga, Mins, StPetersburg, Moskau, Rostow, Samara, Nowgorod, Saransk, Jekaterinenburg, Kasan, Wolgograd, Sotschi, Kischinau, Kiew, Vilnius, Warschau, Budapest, Wien, Berlin]
3774 ; 675 ; 10 ; 16.0 ; 100 ; false ; false ; 450 ; 111818 ; 439.35861309962473 ; 552.4843883145579 ; 918.2367258165967 ; 439.35861309962473 ; 1.0389452821230638 ; [Berlin, Prag, Wien, Budapest, Warschau, Kaliningrad, Riga, StPetersburg, Moskau, Rostow, Kiew, Nowgorod, Saransk, Jekaterinenburg, Kasan, Sotschi, Kischinau, Mins, Vilnius, Wolgograd, Samara, Berlin]
3775 ; 675 ; 10 ; 16.0 ; 100 ; false ; false ; 560 ; 111815 ; 437.27687352968536 ; 553.7443144649352 ; 875.6669980452764 ; 437.27687352968536 ; 1.0047606898419659 ; [Berlin, Kaliningrad, Vilnius, Mins, Kiew, Kischinau, Sotschi, Wolgograd, Kasan, Jekaterinenburg, Saransk, Nowgorod, Samara, Rostow, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Berlin]
3776 ; 675 ; 10 ; 16.0 ; 100 ; false ; false ; 670 ; 90926 ; 437.27687352968536 ; 557.0577893479307 ; 902.8060870658574 ; 437.27687352968536 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Mins, Kiew, Kischinau, Sotschi, Wolgograd, Kasan, Jekaterinenburg, Saransk, Nowgorod, Samara, Rostow, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Berlin]
3777 ; 675 ; 10 ; 16.0 ; 100 ; false ; false ; 780 ; 111941 ; 437.27687352968536 ; 547.96105993123 ; 826.2841375097124 ; 437.27687352968536 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Mins, Kiew, Kischinau, Sotschi, Wolgograd, Kasan, Jekaterinenburg, Saransk, Nowgorod, Samara, Rostow, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Berlin]
3778 ; 675 ; 10 ; 16.0 ; 100 ; false ; false ; 890 ; 112009 ; 437.27687352968536 ; 548.6289063216102 ; 808.066286793848 ; 437.27687352968536 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Mins, Kiew, Kischinau, Sotschi, Wolgograd, Kasan, Jekaterinenburg, Saransk, Nowgorod, Samara, Rostow, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Berlin]
3779 ; 675 ; 10 ; 16.0 ; 100 ; false ; false ; 1000 ; 98121 ; 437.27687352968536 ; 540.2469177680293 ; 797.3532680164291 ; 437.27687352968536 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Mins, Kiew, Kischinau, Sotschi, Wolgograd, Kasan, Jekaterinenburg, Saransk, Nowgorod, Samara, Rostow, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Berlin]
3780 ; 675 ; 10 ; 30.0 ; 1 ; false ; false ; 10 ; 223 ; 665.7139464600615 ; 1031.5822069496405 ; 1335.6819852607177 ; 665.7139464600615 ; 1.502146688254778 ; [Berlin, Prag, Warschau, Kaliningrad, StPetersburg, Vilnius, Nowgorod, Jekaterinenburg, Kasan, Wolgograd, Mins, Kiew, Samara, Rostow, Moskau, Sotschi, Budapest, Wien, Riga, Saransk, Kischinau, Berlin]
3781 ; 675 ; 10 ; 30.0 ; 1 ; false ; false ; 120 ; 2521 ; 740.9554514641827 ; 1057.8423627340862 ; 1385.4678783737656 ; 665.7139464600615 ; 1.0 ; [Berlin, Prag, Warschau, Kaliningrad, StPetersburg, Vilnius, Nowgorod, Jekaterinenburg, Kasan, Wolgograd, Mins, Kiew, Samara, Rostow, Moskau, Sotschi, Budapest, Wien, Riga, Saransk, Kischinau, Berlin]
3782 ; 675 ; 10 ; 30.0 ; 1 ; false ; false ; 230 ; 2428 ; 763.3519380345854 ; 1073.4327194082953 ; 1390.6769756447711 ; 665.7139464600615 ; 1.0 ; [Berlin, Prag, Warschau, Kaliningrad, StPetersburg, Vilnius, Nowgorod, Jekaterinenburg, Kasan, Wolgograd, Mins, Kiew, Samara, Rostow, Moskau, Sotschi, Budapest, Wien, Riga, Saransk, Kischinau, Berlin]
3783 ; 675 ; 10 ; 30.0 ; 1 ; false ; false ; 340 ; 2410 ; 733.5919098070045 ; 1066.9170162934925 ; 1449.9166975066382 ; 665.7139464600615 ; 1.0 ; [Berlin, Prag, Warschau, Kaliningrad, StPetersburg, Vilnius, Nowgorod, Jekaterinenburg, Kasan, Wolgograd, Mins, Kiew, Samara, Rostow, Moskau, Sotschi, Budapest, Wien, Riga, Saransk, Kischinau, Berlin]
3784 ; 675 ; 10 ; 30.0 ; 1 ; false ; false ; 450 ; 2447 ; 735.0528796569786 ; 1070.1917403110187 ; 1374.6963641698687 ; 665.7139464600615 ; 1.0 ; [Berlin, Prag, Warschau, Kaliningrad, StPetersburg, Vilnius, Nowgorod, Jekaterinenburg, Kasan, Wolgograd, Mins, Kiew, Samara, Rostow, Moskau, Sotschi, Budapest, Wien, Riga, Saransk, Kischinau, Berlin]
3785 ; 675 ; 10 ; 30.0 ; 1 ; false ; false ; 560 ; 2529 ; 701.5707609662741 ; 1056.6041948859029 ; 1382.0724098502499 ; 607.5675255871694 ; 1.0957036352736231 ; [Berlin, Warschau, Vilnius, StPetersburg, Mins, Budapest, Wien, Prag, Kaliningrad, Kiew, Kischinau, Wolgograd, Jekaterinenburg, Moskau, Rostow, Nowgorod, Saransk, Kasan, Samara, Riga, Sotschi, Berlin]
3786 ; 675 ; 10 ; 30.0 ; 1 ; false ; false ; 670 ; 2529 ; 690.9226212628236 ; 1065.0657154336056 ; 1367.0541938494853 ; 607.5675255871694 ; 1.0 ; [Berlin, Warschau, Vilnius, StPetersburg, Mins, Budapest, Wien, Prag, Kaliningrad, Kiew, Kischinau, Wolgograd, Jekaterinenburg, Moskau, Rostow, Nowgorod, Saransk, Kasan, Samara, Riga, Sotschi, Berlin]
3787 ; 675 ; 10 ; 30.0 ; 1 ; false ; false ; 780 ; 2549 ; 658.0919144396647 ; 1073.4814997525784 ; 1406.5284723859259 ; 607.5675255871694 ; 1.0 ; [Berlin, Warschau, Vilnius, StPetersburg, Mins, Budapest, Wien, Prag, Kaliningrad, Kiew, Kischinau, Wolgograd, Jekaterinenburg, Moskau, Rostow, Nowgorod, Saransk, Kasan, Samara, Riga, Sotschi, Berlin]
3788 ; 675 ; 10 ; 30.0 ; 1 ; false ; false ; 890 ; 2423 ; 658.0919144396647 ; 1069.59514146568 ; 1385.3339358557635 ; 607.5675255871694 ; 1.0 ; [Berlin, Warschau, Vilnius, StPetersburg, Mins, Budapest, Wien, Prag, Kaliningrad, Kiew, Kischinau, Wolgograd, Jekaterinenburg, Moskau, Rostow, Nowgorod, Saransk, Kasan, Samara, Riga, Sotschi, Berlin]
3789 ; 675 ; 10 ; 30.0 ; 1 ; false ; false ; 1000 ; 2443 ; 749.6425526850174 ; 1085.530647624197 ; 1462.3819349665425 ; 607.5675255871694 ; 1.0 ; [Berlin, Warschau, Vilnius, StPetersburg, Mins, Budapest, Wien, Prag, Kaliningrad, Kiew, Kischinau, Wolgograd, Jekaterinenburg, Moskau, Rostow, Nowgorod, Saransk, Kasan, Samara, Riga, Sotschi, Berlin]
3790 ; 675 ; 10 ; 30.0 ; 51 ; false ; false ; 10 ; 5480 ; 570.9503180876384 ; 754.7020798223698 ; 1115.4310876044367 ; 570.9503180876384 ; 1.7514658777132066 ; [Berlin, Budapest, Mins, Warschau, Kaliningrad, StPetersburg, Kischinau, Kiew, Rostow, Jekaterinenburg, Saransk, Sotschi, Samara, Kasan, Wolgograd, Nowgorod, Moskau, Riga, Vilnius, Wien, Prag, Berlin]
3791 ; 675 ; 10 ; 30.0 ; 51 ; false ; false ; 120 ; 57790 ; 463.09915732721225 ; 620.6267875292122 ; 1050.3486380970794 ; 463.09915732721225 ; 1.2328899957039259 ; [Berlin, Kaliningrad, Warschau, Vilnius, Riga, Mins, StPetersburg, Moskau, Kischinau, Kiew, Sotschi, Jekaterinenburg, Samara, Kasan, Nowgorod, Saransk, Wolgograd, Rostow, Budapest, Wien, Prag, Berlin]
3792 ; 675 ; 10 ; 30.0 ; 51 ; false ; false ; 230 ; 57853 ; 439.3522634300815 ; 598.8232174249006 ; 963.5312771096063 ; 439.3522634300815 ; 1.0540497816302017 ; [Berlin, Kaliningrad, Riga, StPetersburg, Kischinau, Kiew, Sotschi, Jekaterinenburg, Samara, Kasan, Nowgorod, Saransk, Wolgograd, Rostow, Moskau, Mins, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
3793 ; 675 ; 10 ; 30.0 ; 51 ; false ; false ; 340 ; 57541 ; 431.29551284141303 ; 577.919037021417 ; 981.4620034170948 ; 431.29551284141303 ; 1.0186803487372031 ; [Berlin, Kaliningrad, Riga, StPetersburg, Kiew, Kischinau, Sotschi, Jekaterinenburg, Samara, Kasan, Nowgorod, Saransk, Wolgograd, Rostow, Moskau, Mins, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
3794 ; 675 ; 10 ; 30.0 ; 51 ; false ; false ; 450 ; 48476 ; 418.98634328408434 ; 610.682110328929 ; 1194.6299259178015 ; 418.98634328408434 ; 1.029378450526209 ; [Berlin, Kaliningrad, Riga, Mins, Kiew, Kischinau, Sotschi, Jekaterinenburg, Samara, Kasan, Nowgorod, Saransk, Wolgograd, Rostow, Moskau, StPetersburg, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
3795 ; 675 ; 10 ; 30.0 ; 51 ; false ; false ; 560 ; 57645 ; 418.98634328408434 ; 600.1300453888596 ; 1108.5110264398759 ; 418.98634328408434 ; 1.0 ; [Berlin, Kaliningrad, Riga, Mins, Kiew, Kischinau, Sotschi, Jekaterinenburg, Samara, Kasan, Nowgorod, Saransk, Wolgograd, Rostow, Moskau, StPetersburg, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
3796 ; 675 ; 10 ; 30.0 ; 51 ; false ; false ; 670 ; 57807 ; 418.98634328408434 ; 557.1072368257836 ; 1038.8382551466862 ; 418.98634328408434 ; 1.0 ; [Berlin, Kaliningrad, Riga, Mins, Kiew, Kischinau, Sotschi, Jekaterinenburg, Samara, Kasan, Nowgorod, Saransk, Wolgograd, Rostow, Moskau, StPetersburg, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
3797 ; 675 ; 10 ; 30.0 ; 51 ; false ; false ; 780 ; 57886 ; 416.4303029455902 ; 595.3176373441491 ; 1213.6580505784225 ; 416.4303029455902 ; 1.0061379787215632 ; [Berlin, Kaliningrad, Riga, Mins, Kischinau, Kiew, Rostow, Sotschi, Jekaterinenburg, Samara, Kasan, Nowgorod, Saransk, Wolgograd, Moskau, StPetersburg, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
3798 ; 675 ; 10 ; 30.0 ; 51 ; false ; false ; 890 ; 57694 ; 410.9323436135715 ; 577.078608333473 ; 1058.5640791513051 ; 410.9323436135715 ; 1.013379232414932 ; [Berlin, Prag, Wien, Budapest, Warschau, Vilnius, StPetersburg, Moskau, Wolgograd, Saransk, Nowgorod, Kasan, Samara, Jekaterinenburg, Rostow, Sotschi, Kischinau, Kiew, Mins, Riga, Kaliningrad, Berlin]
3799 ; 675 ; 10 ; 30.0 ; 51 ; false ; false ; 1000 ; 48665 ; 410.9323436135715 ; 582.4059872891426 ; 1117.3431392959833 ; 410.9323436135715 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Warschau, Vilnius, StPetersburg, Moskau, Wolgograd, Saransk, Nowgorod, Kasan, Samara, Jekaterinenburg, Rostow, Sotschi, Kischinau, Kiew, Mins, Riga, Kaliningrad, Berlin]
3800 ; 675 ; 10 ; 30.0 ; 100 ; false ; false ; 10 ; 9821 ; 559.52816402787 ; 677.2673958401491 ; 946.7908012984665 ; 559.52816402787 ; 1.7872201334805196 ; [Berlin, Prag, Budapest, Wien, Warschau, Sotschi, Nowgorod, Moskau, Kiew, Kischinau, Rostow, Saransk, Jekaterinenburg, Wolgograd, Kasan, Samara, Mins, StPetersburg, Vilnius, Riga, Kaliningrad, Berlin]
3801 ; 675 ; 10 ; 30.0 ; 100 ; false ; false ; 120 ; 112121 ; 526.7798026017333 ; 630.7818644219708 ; 941.9011732195621 ; 523.2570548228118 ; 1.0693179554307979 ; [Berlin, Wien, Warschau, Vilnius, StPetersburg, Moskau, Sotschi, Kiew, Kischinau, Kasan, Nowgorod, Jekaterinenburg, Samara, Wolgograd, Mins, Riga, Kaliningrad, Prag, Budapest, Rostow, Saransk, Berlin]
3802 ; 675 ; 10 ; 30.0 ; 100 ; false ; false ; 230 ; 112145 ; 476.19398824815454 ; 592.2407116523664 ; 885.2119938222619 ; 476.19398824815454 ; 1.0988317108911752 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, Sotschi, Samara, Kasan, Jekaterinenburg, Saransk, Rostow, Wolgograd, Moskau, Nowgorod, Kischinau, Budapest, Wien, Prag, Kiew, StPetersburg, Berlin]
3803 ; 675 ; 10 ; 30.0 ; 100 ; false ; false ; 340 ; 112271 ; 476.19398824815454 ; 597.6539104895306 ; 927.0515230612458 ; 476.19398824815454 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, Sotschi, Samara, Kasan, Jekaterinenburg, Saransk, Rostow, Wolgograd, Moskau, Nowgorod, Kischinau, Budapest, Wien, Prag, Kiew, StPetersburg, Berlin]
3804 ; 675 ; 10 ; 30.0 ; 100 ; false ; false ; 450 ; 112169 ; 476.19398824815454 ; 582.0276532516705 ; 842.5243110040861 ; 476.19398824815454 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, Sotschi, Samara, Kasan, Jekaterinenburg, Saransk, Rostow, Wolgograd, Moskau, Nowgorod, Kischinau, Budapest, Wien, Prag, Kiew, StPetersburg, Berlin]
3805 ; 675 ; 10 ; 30.0 ; 100 ; false ; false ; 560 ; 112163 ; 476.19398824815454 ; 589.1641424577678 ; 847.1424392206645 ; 476.19398824815454 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, Sotschi, Samara, Kasan, Jekaterinenburg, Saransk, Rostow, Wolgograd, Moskau, Nowgorod, Kischinau, Budapest, Wien, Prag, Kiew, StPetersburg, Berlin]
3806 ; 675 ; 10 ; 30.0 ; 100 ; false ; false ; 670 ; 101866 ; 453.8913902427018 ; 587.5706264807214 ; 963.3192500282466 ; 453.8913902427018 ; 1.0491364200442914 ; [Berlin, Warschau, Kaliningrad, Vilnius, Riga, StPetersburg, Mins, Kiew, Sotschi, Samara, Kasan, Jekaterinenburg, Saransk, Rostow, Wolgograd, Nowgorod, Moskau, Kischinau, Budapest, Wien, Prag, Berlin]
3807 ; 675 ; 10 ; 30.0 ; 100 ; false ; false ; 780 ; 112102 ; 453.796635707192 ; 564.3998055727787 ; 840.2657010982709 ; 453.796635707192 ; 1.0002088039620702 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, StPetersburg, Mins, Kiew, Sotschi, Samara, Kasan, Jekaterinenburg, Saransk, Rostow, Wolgograd, Nowgorod, Moskau, Kischinau, Budapest, Wien, Prag, Berlin]
3808 ; 675 ; 10 ; 30.0 ; 100 ; false ; false ; 890 ; 112329 ; 437.6070540406166 ; 575.3507054433449 ; 924.4575679612484 ; 437.6070540406166 ; 1.0369957054327392 ; [Berlin, Prag, Wien, Budapest, Warschau, Kischinau, Kiew, Moskau, Nowgorod, Wolgograd, Saransk, Jekaterinenburg, Kasan, Samara, Sotschi, Rostow, Mins, StPetersburg, Vilnius, Riga, Kaliningrad, Berlin]
3809 ; 675 ; 10 ; 30.0 ; 100 ; false ; false ; 1000 ; 112221 ; 442.5893663238465 ; 548.1215603766362 ; 908.1565687543904 ; 433.40701001774613 ; 1.0096907616300403 ; [Berlin, Kaliningrad, Riga, Vilnius, Mins, StPetersburg, Rostow, Sotschi, Samara, Kasan, Jekaterinenburg, Saransk, Wolgograd, Nowgorod, Moskau, Kischinau, Budapest, Wien, Prag, Warschau, Kiew, Berlin]
3810 ; 1000 ; 2 ; 1.0 ; 1 ; false ; false ; 10 ; 351 ; 644.482403506008 ; 1039.6130479240162 ; 1362.2978372652806 ; 644.482403506008 ; 1.5516327436714534 ; [Berlin, Riga, Moskau, Nowgorod, StPetersburg, Kiew, Mins, Rostow, Wolgograd, Kaliningrad, Vilnius, Prag, Kischinau, Sotschi, Samara, Saransk, Kasan, Warschau, Budapest, Wien, Jekaterinenburg, Berlin]
3811 ; 1000 ; 2 ; 1.0 ; 1 ; false ; false ; 120 ; 3637 ; 707.8033993905748 ; 1028.8300536486315 ; 1362.2978372652806 ; 644.482403506008 ; 1.0 ; [Berlin, Riga, Moskau, Nowgorod, StPetersburg, Kiew, Mins, Rostow, Wolgograd, Kaliningrad, Vilnius, Prag, Kischinau, Sotschi, Samara, Saransk, Kasan, Warschau, Budapest, Wien, Jekaterinenburg, Berlin]
3812 ; 1000 ; 2 ; 1.0 ; 1 ; false ; false ; 230 ; 3730 ; 682.7067979266741 ; 1008.6736391973399 ; 1339.4301462927178 ; 644.482403506008 ; 1.0 ; [Berlin, Riga, Moskau, Nowgorod, StPetersburg, Kiew, Mins, Rostow, Wolgograd, Kaliningrad, Vilnius, Prag, Kischinau, Sotschi, Samara, Saransk, Kasan, Warschau, Budapest, Wien, Jekaterinenburg, Berlin]
3813 ; 1000 ; 2 ; 1.0 ; 1 ; false ; false ; 340 ; 3651 ; 682.7067979266741 ; 983.7615333662965 ; 1326.6285844906604 ; 644.482403506008 ; 1.0 ; [Berlin, Riga, Moskau, Nowgorod, StPetersburg, Kiew, Mins, Rostow, Wolgograd, Kaliningrad, Vilnius, Prag, Kischinau, Sotschi, Samara, Saransk, Kasan, Warschau, Budapest, Wien, Jekaterinenburg, Berlin]
3814 ; 1000 ; 2 ; 1.0 ; 1 ; false ; false ; 450 ; 3643 ; 670.534068495354 ; 958.0971888222954 ; 1331.951944617776 ; 644.482403506008 ; 1.0 ; [Berlin, Riga, Moskau, Nowgorod, StPetersburg, Kiew, Mins, Rostow, Wolgograd, Kaliningrad, Vilnius, Prag, Kischinau, Sotschi, Samara, Saransk, Kasan, Warschau, Budapest, Wien, Jekaterinenburg, Berlin]
3815 ; 1000 ; 2 ; 1.0 ; 1 ; false ; false ; 560 ; 3762 ; 664.6019393674396 ; 940.5967401059976 ; 1331.059872482956 ; 644.482403506008 ; 1.0 ; [Berlin, Riga, Moskau, Nowgorod, StPetersburg, Kiew, Mins, Rostow, Wolgograd, Kaliningrad, Vilnius, Prag, Kischinau, Sotschi, Samara, Saransk, Kasan, Warschau, Budapest, Wien, Jekaterinenburg, Berlin]
3816 ; 1000 ; 2 ; 1.0 ; 1 ; false ; false ; 670 ; 3734 ; 661.7431494374205 ; 928.2654897578249 ; 1331.059872482956 ; 644.482403506008 ; 1.0 ; [Berlin, Riga, Moskau, Nowgorod, StPetersburg, Kiew, Mins, Rostow, Wolgograd, Kaliningrad, Vilnius, Prag, Kischinau, Sotschi, Samara, Saransk, Kasan, Warschau, Budapest, Wien, Jekaterinenburg, Berlin]
3817 ; 1000 ; 2 ; 1.0 ; 1 ; false ; false ; 780 ; 3745 ; 653.8356302949663 ; 922.549404337235 ; 1278.816569276806 ; 644.482403506008 ; 1.0 ; [Berlin, Riga, Moskau, Nowgorod, StPetersburg, Kiew, Mins, Rostow, Wolgograd, Kaliningrad, Vilnius, Prag, Kischinau, Sotschi, Samara, Saransk, Kasan, Warschau, Budapest, Wien, Jekaterinenburg, Berlin]
3818 ; 1000 ; 2 ; 1.0 ; 1 ; false ; false ; 890 ; 3758 ; 632.1302528652135 ; 912.2555813788458 ; 1362.0809994348742 ; 632.1302528652135 ; 1.0195405149252181 ; [Berlin, Wien, Budapest, Kaliningrad, Warschau, Mins, Vilnius, Riga, StPetersburg, Moskau, Kiew, Kischinau, Prag, Saransk, Nowgorod, Rostow, Kasan, Jekaterinenburg, Samara, Sotschi, Wolgograd, Berlin]
3819 ; 1000 ; 2 ; 1.0 ; 1 ; false ; false ; 1000 ; 3764 ; 660.7638517615305 ; 919.9492167071063 ; 1260.174650616954 ; 632.1302528652135 ; 1.0 ; [Berlin, Wien, Budapest, Kaliningrad, Warschau, Mins, Vilnius, Riga, StPetersburg, Moskau, Kiew, Kischinau, Prag, Saransk, Nowgorod, Rostow, Kasan, Jekaterinenburg, Samara, Sotschi, Wolgograd, Berlin]
3820 ; 1000 ; 2 ; 1.0 ; 51 ; false ; false ; 10 ; 8244 ; 720.7357950783218 ; 850.8226438745648 ; 1150.7749625545264 ; 715.4336487156348 ; 1.3977536586309942 ; [Berlin, Kaliningrad, Kiew, Kasan, Samara, StPetersburg, Mins, Warschau, Prag, Nowgorod, Saransk, Rostow, Moskau, Jekaterinenburg, Sotschi, Wolgograd, Kischinau, Vilnius, Wien, Budapest, Riga, Berlin]
3821 ; 1000 ; 2 ; 1.0 ; 51 ; false ; false ; 120 ; 90678 ; 612.9677760167 ; 726.1926220365019 ; 1005.3774126885304 ; 579.8421873450225 ; 1.233842007928843 ; [Berlin, Kaliningrad, Kiew, Vilnius, Mins, Warschau, Budapest, Kischinau, Sotschi, Samara, Kasan, Jekaterinenburg, Moskau, Saransk, Rostow, Nowgorod, Wolgograd, StPetersburg, Riga, Wien, Prag, Berlin]
3822 ; 1000 ; 2 ; 1.0 ; 51 ; false ; false ; 230 ; 80248 ; 529.0570208129349 ; 634.4841103746176 ; 883.2651743976108 ; 529.0570208129349 ; 1.0959918582198427 ; [Berlin, Prag, Wien, Riga, Kaliningrad, StPetersburg, Nowgorod, Jekaterinenburg, Kasan, Samara, Moskau, Saransk, Wolgograd, Rostow, Sotschi, Kischinau, Budapest, Warschau, Mins, Vilnius, Kiew, Berlin]
3823 ; 1000 ; 2 ; 1.0 ; 51 ; false ; false ; 340 ; 89970 ; 529.0570208129349 ; 624.3424264947205 ; 959.5725977025382 ; 514.5493567853401 ; 1.0281948929413336 ; [Berlin, Kiew, Mins, Warschau, Budapest, Kischinau, Sotschi, Rostow, Wolgograd, Saransk, Samara, Kasan, Jekaterinenburg, Nowgorod, StPetersburg, Moskau, Vilnius, Kaliningrad, Riga, Wien, Prag, Berlin]
3824 ; 1000 ; 2 ; 1.0 ; 51 ; false ; false ; 450 ; 90527 ; 492.877677435444 ; 590.8949631416516 ; 890.0302535502468 ; 487.4071948774818 ; 1.055686830627687 ; [Berlin, Prag, Wien, Warschau, Budapest, Kischinau, Sotschi, Rostow, Wolgograd, Saransk, Moskau, Samara, Kasan, Jekaterinenburg, Nowgorod, StPetersburg, Riga, Kaliningrad, Vilnius, Kiew, Mins, Berlin]
3825 ; 1000 ; 2 ; 1.0 ; 51 ; false ; false ; 560 ; 91096 ; 471.1345311341673 ; 567.8950605028191 ; 731.2980796296347 ; 471.1345311341673 ; 1.034539314501404 ; [Berlin, Kaliningrad, Riga, Mins, Kiew, Vilnius, StPetersburg, Nowgorod, Jekaterinenburg, Kasan, Samara, Moskau, Saransk, Wolgograd, Rostow, Sotschi, Kischinau, Budapest, Warschau, Wien, Prag, Berlin]
3826 ; 1000 ; 2 ; 1.0 ; 51 ; false ; false ; 670 ; 90135 ; 471.1345311341673 ; 569.7267819267713 ; 903.3630951878329 ; 463.4729559060978 ; 1.0165307924236722 ; [Berlin, Kaliningrad, Riga, Mins, Vilnius, StPetersburg, Nowgorod, Jekaterinenburg, Kasan, Samara, Saransk, Wolgograd, Rostow, Sotschi, Kiew, Moskau, Kischinau, Budapest, Warschau, Wien, Prag, Berlin]
3827 ; 1000 ; 2 ; 1.0 ; 51 ; false ; false ; 780 ; 90028 ; 468.0628171188609 ; 567.1120105493927 ; 800.8068859514455 ; 463.4729559060978 ; 1.0 ; [Berlin, Kaliningrad, Riga, Mins, Vilnius, StPetersburg, Nowgorod, Jekaterinenburg, Kasan, Samara, Saransk, Wolgograd, Rostow, Sotschi, Kiew, Moskau, Kischinau, Budapest, Warschau, Wien, Prag, Berlin]
3828 ; 1000 ; 2 ; 1.0 ; 51 ; false ; false ; 890 ; 90949 ; 464.34815101950073 ; 568.4851841149402 ; 1050.3192087781936 ; 449.02671791885336 ; 1.0321723349875478 ; [Berlin, Prag, Wien, Warschau, Budapest, Kischinau, Kiew, Sotschi, Rostow, Wolgograd, Samara, Jekaterinenburg, Saransk, Kasan, Moskau, Nowgorod, StPetersburg, Vilnius, Mins, Riga, Kaliningrad, Berlin]
3829 ; 1000 ; 2 ; 1.0 ; 51 ; false ; false ; 1000 ; 80171 ; 457.8609848238079 ; 559.6119740178754 ; 762.7843885600414 ; 449.02671791885336 ; 1.0 ; [Berlin, Prag, Wien, Warschau, Budapest, Kischinau, Kiew, Sotschi, Rostow, Wolgograd, Samara, Jekaterinenburg, Saransk, Kasan, Moskau, Nowgorod, StPetersburg, Vilnius, Mins, Riga, Kaliningrad, Berlin]
3830 ; 1000 ; 2 ; 1.0 ; 100 ; false ; false ; 10 ; 15959 ; 704.3674063413068 ; 790.2460784783138 ; 979.0883364517435 ; 701.1142417320508 ; 1.426301079734986 ; [Berlin, Prag, Sotschi, StPetersburg, Moskau, Rostow, Mins, Kischinau, Kaliningrad, Saransk, Kasan, Jekaterinenburg, Samara, Nowgorod, Wolgograd, Kiew, Wien, Vilnius, Riga, Budapest, Warschau, Berlin]
3831 ; 1000 ; 2 ; 1.0 ; 100 ; false ; false ; 120 ; 175850 ; 500.9889071401067 ; 599.6711942647274 ; 844.690529940826 ; 478.4049190669037 ; 1.465524733941964 ; [Berlin, Prag, Budapest, Warschau, Riga, Wien, Mins, StPetersburg, Kiew, Moskau, Nowgorod, Samara, Jekaterinenburg, Kasan, Saransk, Wolgograd, Rostow, Sotschi, Kischinau, Vilnius, Kaliningrad, Berlin]
3832 ; 1000 ; 2 ; 1.0 ; 100 ; false ; false ; 230 ; 175831 ; 450.89904838608174 ; 550.0553286735942 ; 879.6054532309961 ; 450.89904838608174 ; 1.0610022815068576 ; [Berlin, Prag, Wien, Budapest, Riga, Vilnius, Warschau, Kaliningrad, Mins, Kiew, Moskau, Nowgorod, Samara, Jekaterinenburg, Kasan, Saransk, Wolgograd, Rostow, Sotschi, Kischinau, StPetersburg, Berlin]
3833 ; 1000 ; 2 ; 1.0 ; 100 ; false ; false ; 340 ; 173484 ; 448.21664439407186 ; 548.5160122370169 ; 892.5728735865164 ; 448.21664439407186 ; 1.0059846148632792 ; [Berlin, Prag, Wien, Budapest, Kaliningrad, Vilnius, Riga, Warschau, Mins, Kiew, Moskau, Nowgorod, Samara, Jekaterinenburg, Kasan, Saransk, Wolgograd, Rostow, Sotschi, Kischinau, StPetersburg, Berlin]
